ID,Text,Sub-task A,Sub-task B
C58.198,"কানকি মাগি সময় থাকতে ভালো হ,, তা না হলে সুনার মধ্য মরিচ লাগাব",OAG,GEN
C59.1879.1,🤣😂🤣🤣🤣😂,NAG,NGEN
C68.987,"""পুনর্মূষিকঃ ভব"" যারা এই ভিখারিনিকে সেলিব্রিটি বলছেন, তাদের কাছে আমার করজোরে
আবেদন,অনুগ্রহ করে যারা প্রকৃত সেলিব্রিটি তাদেরকে অপমান করবেন না এই অহংকারী
ভিখারিনিকে সেলিব্রিটি বলে।কারণ এই রকম বাসে ট্রেনে গান করে ভিক্ষা করে, রানুর
থেকে আরও বড়ো বড়ো সেলিব্রিটি দেখতে পাওয়া যায় ।",CAG,NGEN
C59.1518,Sotti darun deyecho dada,NAG,NGEN
C59.888,মুখে কিছু বলবনা 🤡🤧🤢🤮😱👺🏚,CAG,NGEN
C68.892.4,Thanks ananya,NAG,NGEN
C61.612,"Khanki tumi jekhan theke asecho chole jabe khub tatari🙏🙏🙏🙏ora bikhari to tui
ki chili re bol age",OAG,GEN
C68.927.1,"রানু মন্ডল এ গান ভালো লাগেনা শুধু তেরি তেরি মেরি তেরি মেরি এটা কোন গান হল এটা
একটা পাগল ও করতে পারবে এই গানটা",CAG,NGEN
C59.395,রানু দি অভিমানটা কমান।😡😡😡😡😡 স্বাস্থের জন্য ভালো নয়।😤😤😢😢😢😢,CAG,NGEN
C45.342,Sarbonash,NAG,NGEN
C59.672.1,@Uday Shatrio 😊😊,NAG,NGEN
C59.1025,Biroktikor mondal,NAG,NGEN
C68.790,ঠিক আছে ভাই,NAG,NGEN
C59.985,ak Dom tik,NAG,NGEN
C61.1524,এ মাগি একটা জাতিও বেইমান ..................,OAG,GEN
C45.335,"Useless vdo... kon situation a manus koto ta asohay na jene.. asob kora thik
na",NAG,NGEN
C45.530,এটা কোন জাগা একটু জানাবেন,NAG,NGEN
C61.2242,"জাতীয়,ক্ষানকী",OAG,GEN
C46.163.2,Ar Jara rape koreche sob Kota Muslim chele .,NAG,NGEN
C61.1851,"জুতার বাড়ি মারা দরকার ওই ভিখারিনি কে। একটা অহংকারি মেয়ে। শালি তুই তো জানিস তুই
কি তুই বাল.... তোর চেয়ে অনেক অনেক ভাল শিল্পী আমাদের বাংলাদেশে আছে৷ তুই ভিখার
বলে তোকে আমরা ভাইরাল করছিলাম। আর তুই এখন নিজেকে অনেক কিছু ভাবিস। ফালতু",OAG,GEN
C59.2144,"টাকা পেলে মানুষ কতটা বদলে যেতে পারে রানা মন্ডল বলেচে তার জুতা দিয়া পিটানো
দরকার",OAG,NGEN
C45.126,_এদের নিতি আছে কিন্তু অনেকের এদের থেকে ও খারাপ নিতি_,NAG,NGEN
C59.1738,hi minmoy da ami Malay from ajazz dance academy,NAG,NGEN
C59.947,Mayer moto meye...... 😂😂😂,NAG,NGEN
C44.244,Ay rakam bahen cho.. Ko pitiya mera fela uchit..... Chi joto sob nongra,NAG,NGEN
C45.592.5,@Sk Sahil এগুলা তো ভাইরাস ভাই,NAG,NGEN
C59.1490,Thas kore kore chor marle gale thik hoye jbe sob,NAG,NGEN
C68.1295,O vakari magi,OAG,GEN
C66.54,ছি মিথিলা এতো রুচিহীন জঘন্য,CAG,NGEN
C68.818.1,ওকে দাদা,NAG,NGEN
C59.1154,vaia tumi khubhi oshadharon khotha bolecho,NAG,NGEN
C59.2181,Thik bole6o dada,NAG,NGEN
C68.250,"Are bhaii Ranu ektu mental a6en ,ader niye time kno nosto kor6en 😅....aapnio
paren bote....😅😅😅",CAG,NGEN
C44.333.4,Hmmmm hoy,NAG,NGEN
C65.204,Pori is a maal,OAG,GEN
C68.1240,রানু মনডল হল বেইমান,OAG,NGEN
C59.1711,ছিঃ রানু দি,NAG,NGEN
C59.579,Apni tik bolechen vai,NAG,NGEN
C59.1877,একদম দাদা। সালা রানু মর,OAG,NGEN
C59.2296.3,Emran Tahir hmmm,NAG,NGEN
C61.1336,Boka chuda ranu mandal,OAG,GEN
C68.1024.1,সে একটা পাগল।ওর কথায় এতো ভুল ধরা ঠিক না,CAG,NGEN
C68.256,"Ranu dir thake onek vlo gayok. Matiabruz ar manoj dhanuk...somoy pele plzzzz
akbar monoj dhanuk ar gan akbar sunben..uni akjon sweeper",CAG,NGEN
C68.436,আমার জুতোটা ছুড়ে মেরে দিতে ইচ্ছে করছে রানু দি কে ।,CAG,NGEN
C59.1583,Ba ranu di ba!,NAG,NGEN
C45.739,তোর বাংলাদেশের থানাই থানাই চলে আবাসিকে ঘরে ঘরে,NAG,NGEN
C61.308,Mader chode,OAG,GEN
C44.293,"ছিঃ নোংরা চরিত্রহীন মানুষ,,,,ভালো হয়েছে মরে গেছে দু'জনেই, 😡😡",NAG,NGEN
C59.458,রানু কে ১০০০হাজার জুতা মারা দরকার,OAG,NGEN
C68.184,Sala ata tui bolches video thekha,OAG,NGEN
C59.1702,✌✌✌✌✌✌✌✌✌✌✌✌✌✌✌✌✌,NAG,NGEN
C45.218,"ভাই এটা কোন খানে বারুইপুরের কোন জায়গায় তোর নাম্বারটা একটু দিবি ভাই তোর
নাম্বারটা একটু লাগবে",NAG,NGEN
C44.4,valu kichu dekha sala.,NAG,NGEN
C45.494,২০০টা 😭😭😭😭 জন্য,NAG,NGEN
C59.1157,Posa shala,OAG,NGEN
C68.1037,ঠিক বলেছেন রানু দির মতো বেইমান আর কেউ নেই,OAG,NGEN
C59.1087,Akdom tik bolachan.,NAG,NGEN
C59.183,Dada shei video...purai kop...🤣🤣,NAG,NGEN
C59.2304,"এখন উচিত ঔ বেইমান অকৃতজ্ঞ রানুর সেই ফুট পথে রেললাইনে ফিরিয়ে দেয়া তা হলেই ঔই
বেইমানের উচিত শিক্ষা হবে।আসলে ছটোলকের বাচ্চারা যখন ২ পয়সার মুখ চোখে দেখে তখন
আর ধরা কে সরা জ্ঞান করে না ঔ ভীকারির হয়ছে সেই অবশতা",OAG,NGEN
C46.154,Onk kosto laglo,NAG,NGEN
C59.1440,Rani Mondol khube ee sarthopor,NAG,NGEN
C68.611,bal ar singer...,OAG,NGEN
C62.64,বাজে মেয়ে।হিন্দু বাঙালি ছেলে বিয়ে করেনি।,OAG,NGEN
C44.361,Chi esob deke loke vai bon der o ekla charte voi pabe,NAG,NGEN
C68.560,Phata phati dada,NAG,NGEN
C59.477,Ranu mondol faltu ami age jani,CAG,NGEN
C59.1888,"Sala toderke bokachoda
Chhara kichhu bolbona",OAG,NGEN
C59.1422,Darun darun😘😘😘😘😘😘🥰🥰🥰,NAG,NGEN
C59.342,Oke sa re ga ma korte din tahole bojajabe or gan,CAG,NGEN
C55.156,"baaler meye tar baler maa baap .. dekhe gaa jole geche amar 😒😒.. khanki magi
randi chudi . eto taka goinar sokh red light area te darate prto giye .",OAG,GEN
C68.1219,"Apner video ami kemon kore bishas korbo, onner bodnam kora ishor pap dibe",CAG,NGEN
C59.1304,বা: দাদা খুব ভালো বলেছেন,NAG,NGEN
C59.649,"যদি রানু মন্ডলের পেছনে একটা আঝুড়া বাস ভরতে পেতাম ।তাহলে আমিও ভাইরাল হয়ে
যেতাম নিশ্চিত হতাম।",CAG,GEN
C59.1155,😂😂😂😂😂,NAG,NGEN
C59.2165,Darun dada eta dorkar 6ilo..r কাচা কঞি ta akdom thik bole6o,CAG,NGEN
C59.1998,"আজ পর্যন্ত রানু মন্ডল এর যতগুলো সাক্ষাৎকার হয়েছে ,তার একটাতেও রানু মন্ডল এর
চোখে জল ঝরেছে কি ??বরং পরম হাসিমুখে তিনি কখনো কখনো সাক্ষাৎকার দিয়েছেন!!! আর
এখানেই বোঝা যায় রানু মন্ডলের ব্যক্তিত্ব কতটা নিকৃষ্ট !!! যে মানুষ ভুলে যায়
যে সে অতীতে কি ছিল এবং বর্তমানে কি হয়েছে তার পক্ষে অহংকারের চরম সীমা লংঘন
করাটাই স্বাভাবিক ...তবে চিন্তা নেই ...কারণ, যে মানুষের ব্যক্তিত্ব বলে কিছু
থাকেনা সমাজের উচ্চতম সীমায় তারা বেশিদিন টিকতেও পারে না... মানুষের ব্যবহার,
মানুষের ব্যক্তিত্বই মানুষকে সমাজের সর্বোচ্চ স্থানে আসীন রাখে.. আর যাদের
ব্যক্তিত্ব নিম্ন হয় public হয়তো তাকে নিয়ে দু'চারদিন নাচানাচি করে ঠিকই,
কিন্তু একসময় তার পদস্খলন অবশ্যই ঘটে... রানু মন্ডল এমনই একটি উদাহরন...!!!",NAG,NGEN
C68.1180,"Right. OK. Juto. Kano
Ketey. Felo. Magi. K",OAG,GEN
C68.61,Jemn ma temn tar meye............,NAG,GEN
C65.212,Faltu movie 1 ta....,CAG,NGEN
C59.1427.1,😄😄😄😄😄😄,NAG,NGEN
C45.658,Ata kon jaigai? Jaigatar name ki???,NAG,NGEN
C65.381.3,"@md monir
ভালো আপনি কেমন আছেন",NAG,NGEN
C68.340,রানু মন্ডল গুড়িয়া ডান্স,NAG,NGEN
C59.1956,Vai mojja,NAG,NGEN
C55.182,Kichu bolar neii...Erokm khanki magi ami agee dekhi ni...Ki rendi magi re,OAG,GEN
C59.1677,Ekdom thik Dada,NAG,NGEN
C68.991,Kuttar baccha Paisa ka mobile video video vul,OAG,NGEN
C46.239.3,Maitri Santra amio Tai chai,NAG,NGEN
C46.53,"হায়দ্রাবাদের মতো এনকাউন্টার করতেই
হবে। নচেৎ এক মাসের মধ্যেই ফাঁসি চাই।",OAG,NGEN
C45.367,"Era ovab a eseche, sovab a noy! Respect din!",NAG,NGEN
C59.1570,Beiman mohila😡star hihihi besidin na 😂,NAG,NGEN
C68.56.3,"@Bengal factor apnar chanel to Bengal factor.. Ami kheyal kori ni.. Sorry
dada.. Mone kichhu korben na.. Ami gramer house wife.. Ami gan khub valo
basi.. Sikhini.. Sune sune sikhe gan gai.. Dada Vai valo thakben",NAG,NGEN
C68.1153,Ranu pagli tar meye full tar kata mal,OAG,NGEN
C68.858,Bikarike bikari. Thakte dite lage,CAG,NGEN
C46.56,"Chokhe jol ajhore beriye gelo
Khb valo hto jodi okhanei oder mere felto
Ar kobe sasti pabe ora",OAG,NGEN
C59.851,Irritating lage ae ranu mandal er mukh ta dekhlei ... Disgusting😏😏😏,OAG,NGEN
C68.1129,"আসলে আমি বলব এই সমস্ত চ্যানেল গুলির বেশি বেশি অপরাধ কারন রানুর ব্যাপারে যত
আলোচনা করবে রানু ততো বেশি ভাইরাল হবে,আমরা তো জানি সে একজন কি অতএব তার নিয়ে
সমালোচনা মোটেই না করা ভালো।
আজ লক্ষকরলে পৃথিবীর বুকে যারা বড় বড় পজিশানে এসেছে অধিকাংশ সমালোচনার মাধ্যমে।",CAG,NGEN
C45.500,apnar gare chulkani ta iktu beshi bara 10taka neya chud te gecho gandu...,OAG,NGEN
C68.98,"দাতের বাগান ভাংগা দরকার
শালি ভিকারি ভিকারি হয়",CAG,NGEN
C44.150,ফালতু,NAG,NGEN
C44.207,"আমার ক্লাসে একটা ছেলে পড়তো নাম -সুরজিৎ সরকার ও নিজের আপন পিসির মেয়েকে বিয়ে
করেছে চারমাস আগে ,ছেলেটা কোনো কাজ করেনা, বাবা টোটো চালায় ।ছেলেটার বাড়ি নদিয়া
জেলার চাকদা থানার শিমুরালির চৌমাথার কলোনি পাড়াতে ।ছেলেটা কোনো কাজ করেনা আবার
পিসির মেয়েকে বিয়ে করেছে ,ছেলেটার বাবা শিমুরালির টোটো ষ্টেন্ড এ টোটো চালিয়ে
সংসার চালায়।",NAG,NGEN
C61.1161,"বুড়ি চুদি ,ভিখারি দের সাথে থাকলে উকুন ঢুকে যাবে, আর সব বলি ওই এক লাইন গান
গিয়ে এই সব বুড়ি চুদি দের ফেমাস করা উচিৎ নয়, ওই সব বেকার গান আ আ আ ওর থেকে
হিমেস যে গিয়েছে ভালো লাগছে ,সোবার কাছে অনুরোধ ওই বুড়ি চুদি কে নিয়ে বেসি
নাচা নাচি করো না, ও যেমন ভিখারি ছিলো তেমন করে দাও ,",OAG,GEN
C59.1089,রানু মণ্ডল কব করোপ,NAG,NGEN
C46.220,"Kano je fasi hoy na.. Kichu r bolte parchi na. A apnar kono kichu e r korchen
na",NAG,NGEN
C59.1769,"এই রানুর জ্বালায় ইউটিউবে ঢোকা যায় না,,,কি যে করি,,",CAG,NGEN
C61.407,তোর মারে চুদি সালি??,OAG,GEN
C68.312,Vai videoer title ki dakia ki sob daka66o,CAG,NGEN
C45.1,"{ কথাগুলি ভাল করে পড়ুন } ভিডিওটির Next 2 part আছে | আপনাদের অনুরোধে | এই
চ্যানেলটির মেনুতে যান | দ্বিতীয় চ্যানেলে আছে দেখুন { ALL INDIA 840 } বলিউড
হিরোইন সোনাক্ষী সিনহার ছবি দেওয়া আছে - চ্যানেলটির লোগোতে , ওই চ্যানেলে- এই
ভিডিও টার নেক্সট পার্ট ডিটেইলস দেওয়া আছে ?",NAG,NGEN
C61.2147,Khuv tratari choude JBE tmi,CAG,GEN
C46.121,Jan baria galo,NAG,NGEN
C59.760,Oooo,NAG,NGEN
C59.2279,Asole vai pura jhatt ta jole galo vah ranu di vah,CAG,NGEN
C59.2295,Akdom right bola6o dada,NAG,NGEN
C59.1252,"Seriously ,sympathy boro reason .",NAG,NGEN
C44.316,খুব ভালো পুলিশ ফাইল,NAG,NGEN
C59.485,Balar gan,CAG,NGEN
C59.501,Right bro akedom thik kotha bolacho,NAG,NGEN
C59.993,Bhai solid diyecho,NAG,NGEN
C61.2174,Madarchod ranu mandal,OAG,GEN
C61.1887,"খানকি মাগি,
ভিকারির বাচচা",OAG,GEN
C61.754.1,মাগিরে জুতা মারেন,OAG,GEN
C67.2,সব বোনেরা তো আর তোর মতো না।যে সব খুলে নিয়ে ছেলেদের খাওয়াবে।,OAG,GEN
C68.459,"Video valo laglo, tobe apna thobra na dekhiye videota banale aro valo lagto.",NAG,NGEN
C44.102.3,"জি ভাই বাট এ সালারা তো জারুয়া মানুষকে ধোকা দিয়ে ভিডিও দেখানো এদের কাজ , বুঝলেন",OAG,NGEN
C68.501,Top ভীকারী r m,OAG,NGEN
C68.552,Ranu k help na Kore amk korle Ami ranu r Moto vul bokbona,CAG,NGEN
