ID,Text,Sub-task A,Sub-task B
C36.1004.5,"@Crazy Boy kindly don't get hurt... But read my words what I said.. I said I
have come across those gays who have multiple sexual partners.. it's not going
to be good.. Single sexual partner will be okay... But what about those who
are keeping multiple sexual partners... HIV/HBsAg and Sexually transmitted
diseases are more common in these people.. I have one of my patient who had
suffered from Bacterial meningitis and then had so many problems in his life.
I adore your talent that u have cracked all these exams.. but being a doctor
doesn't means that he is not a human being... I live in an Indian society and
see what happening in the society...",NAG,GEN
C59.2036,Nice voice,NAG,NGEN
C4.1717.1,It was shit from the trailer itself....thank God atleast you got reformed,NAG,NGEN
C7.1190,"Best reply to Not a movie review(Kabir Singh) of movie companion channel. What
a review i must say ! Hats off Sir ji .Some moron feminists seriously need to
watch this.
[#dhodaala](http://www.youtube.com/results?search_query=%23dhodaala)😂
[#sucharitaTyagi](http://www.youtube.com/results?search_query=%23sucharitaTyagi)👎",OAG,NGEN
C65.419,very sexi Gal's pori Moni,NAG,GEN
C7.2400,"Yaa... really.. true.....Bhai..  
.it is our... society....",NAG,NGEN
C7.2079,"This feminism spreading like Plague  
  
  
Bloooody liberal fuckers.",OAG,GEN
C7.2140,"Scene where he has a knife in his hand and asking her to remove her clothes.
Cheeeee",OAG,NGEN
C4.137,You should add subtitles,NAG,NGEN
C10.648,Stupid lady,NAG,NGEN
C65.163,<https://youtu.be/r8RYPMiXtH4>,NAG,NGEN
C7.2405.2,"@डिजिटल लंड भक्त विकास प्राधिकरण Abey yaar, I liked it as a movie. That
doesn't mean I'll follow it amd become a drug addict.  
Yes, I got inspired by the movie to become a topper, excel in sports, and
concentrate on career despite having personal problems, being frank and
knowing the value of a relationship.  
Agar tughe buree cheezon se inspire hona hain tho it's your choice 🤷",NAG,NGEN
C7.977,Context behind feminist :- Film Companion (Yt channel) Kabir sing movie review,NAG,NGEN
C4.1777,I'm sick so I can't study my throat hurts,NAG,NGEN
C4.1748,"2 days 4 videos  
  
back to back👊👊",NAG,NGEN
C10.382,Please arrest her immediately,NAG,NGEN
C10.670,Arundhati Roy herself is Kung Fu Kutta a dog,OAG,NGEN
C4.1871,"The sad truth is few people are attracted towards the reality which this man
is providing. How many of u agree?",NAG,NGEN
C10.282,"Looks like ms Kasturi has no idea on the law !!! Freedom of speech is
different than sedition, defamation",NAG,NGEN
C7.236,Best review that I ever watched,NAG,NGEN
C7.2572.5,"@Achyuth Thouta anna pls read me fully....And then say some thing....  
Iam a north indian and all fingers not same ..So everywhere is good and harami
people..",NAG,GEN
C33.71,Amazing video bhai,NAG,NGEN
C26.354,"cont... Our extraordinarily lethargic and incompetent judiciary drag these
false cases for years though they very well the truth. All these years
husbands and their family members live life like hell. They are blackmailed,
extorted, threatened of life. And all this in the name of fake empowerment of
women because this serves halwa-poori to the senseless Feminists. Why the law
should be gender based and not the crime based? Look around honestly and see
who is more victimized: men or women.",CAG,NGEN
C7.2387,Who cares what feminists says!,NAG,NGEN
C10.1036,"Wonder who those chootiyas are, clapping that India's electoral term is 4
years. RangaBilla? How about the name Kutiya to her?",OAG,GEN
C7.1154,"I watch your videos because of your wise words , but too many spoilers are
there in this video",NAG,NGEN
C33.792,I LOVED THE CHARACTER OF THAT GIRLS😍😍😍 AND YOU WERE ALSO AWESOME BRO,NAG,NGEN
C7.1053,"You are too novice to believe that kabir didn't have physical relationships
with others than prity  
And why does that housemaid or that nurse run away?",OAG,NGEN
C32.138,"Supper movie sir jii  
  
Full support Rajesh sir All Team💕💕😊",NAG,NGEN
C7.297.1,"Love you brother 💓  
One sane voice amongst thousands of eunches 🤣",OAG,GEN
C59.444,right broo ...,NAG,NGEN
C10.719,"When are you going to ""expose"" Modi and Amit Shah's lies Arnab? 😂🤣😂",NAG,NGEN
C4.1879,Kabir Singh overrated,NAG,NGEN
C58.142,LoL 🤣🤣 😂 😂🤣 🤣😂 😂🤣 🤣😂 😂,NAG,NGEN
C4.2030.2,"One of my friend said ""Gully Boy is much better than The Tashkent Files.""  
We never had any discussion on movies after that !",NAG,NGEN
C7.2014,Nice bhai perfect 👌,NAG,NGEN
C45.701.1,00966571456033 imo,NAG,NGEN
C7.2197,"you are toooo good boss,even I think the way you think boss.",NAG,NGEN
C63.49,gooct,NAG,NGEN
C7.1392,We support you sir.,NAG,NGEN
C10.183,Why this Arundhuti is allowed to come to India?,NAG,NGEN
C4.168,"Oh God I'm very glad to find this one .....I thought that I'm the only one
but...I realize now it's not  
Jobhi kaha hai iss video mein  
Mai usse pura agree hu 👍👍agar log aise movies dekke ye soch rahehe Kabir Sigh
character kohi follow karenge agar koi agar sochrha hai toh bohat harmful hoga
Jo sochrha hai ki .... Mai Kabir Singh banuga  
  
Fact : now these days many people don't follow themself they .... follow only
like this kind of movies and they ....takes the wrong step ....to become like
someone  
But the truth is  
you don't ....need to.. be become like someone or something  
Just follow on your own path  
I know my English is bad I know  
I just wanted to share my thoughts  
I'm 17 year old I'm not so much mature .....to give those opinions ...  
But seriously Kabir Singh never teach us what is actual life.......",NAG,NGEN
C68.279,yess broo,NAG,NGEN
C7.2564,It is not a movie review🧐,NAG,NGEN
C4.640,"Completely honest review. We need such honest people in today's generation who
can show us how these industries are brainwashing the youth. Twisting the
emotions and feelings just to propagate their sick agendas, and make more
money. Humanity is at stake. We need people like you to keep the youth on
track. Well done sir.",CAG,NGEN
C4.2138.3,Better not to watch only,NAG,NGEN
C10.173,"I had a very different opinion of the lady.. not any more...go back wherever
you came back from..do not teach us to lie...she needs to be deported
asap..even the Indian jails should not accept her..whoever has purchased her
books..burn them..i am..",NAG,NGEN
C7.2611,Sir best review,NAG,NGEN
C7.337,"Guys just watch this movies its aswom.. Don't listn to those feminist... Just
watch movie nd feel the pain..",NAG,NGEN
C9.301.2,"@SECULARISM is MENTAL DISORDER Hindu  
Thx.. For calling me Jihadi🙏🙏🙏🙏",OAG,NGEN
C26.193,I want to meet Jahangir bhai,NAG,NGEN
C26.323,"very right indeed. Just wish more man have the the courage to do it, then you
will see a reduction of false claims. God blease those man who stand up for
there rights",NAG,NGEN
C4.1392,Thanks shwetabh Bhai 👌,NAG,NGEN
C4.143,"sunglass that he used in movie 😅  
Here in my country Nepal shopkeeper sell that sunglass as hotpiece writes
outside the shop in poster as "" Kabir Singh ko chasma yaha paienxa""( Kabir
sing glass will be available here)🤣",NAG,NGEN
C59.129,Nice tq,NAG,NGEN
C68.1332.3,It is really,NAG,NGEN
C4.498.2,"true bro. watched last month. This is the pdf of the book it is based
on-<http://slobodni-univerzitet-srbije.org/files/ROBERT-KANIGEL-RAMANUJAN.pdf>
The book is even better-",NAG,NGEN
C68.954,U r really genius bro,NAG,NGEN
C59.1261,Nice😅😆😂😃😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,NAG,NGEN
C7.1669,"hello sir i respect your views all other things talk about liberals or other
stuff i personally also hate them but I have one request actually you can
create another channel regarding this matter ""politics in hindi cinema world""
but i personally think this channel should be stick to its main motive of
reviewing the movie your previous videos are best from your open opinion
without any fear and straight point of view. i became fan of yours but with
these few episodes in which you mostly talk about political matters somewhat
Disturb audience BTW you are doing a great job God bless you.",NAG,NGEN
C7.1752,Fuck yourself Feminism,NAG,GEN
C33.108,Wow superb 👌👌👌,NAG,NGEN
C7.1306,"Liberals don't want true love stories like Kabir Singh  
They want multiple relationship movies which spoils the Society ...  
They want multiple husband and wife....🤦  
But in Kabir Singh he loves only one girl she is every thing to him.he likes
to lough,sex,quarrel with her only this is called divine love.  
Kabir Singh is not a movie it is a life of full happiness,sarrow,angry,
commitment,love,sacrifice..all...good and bad but we have to take good only.  
Liberals don't want this type of love.  
Epic love story ♥️  
True love story♥️",OAG,NGEN
C59.1982,I love you bro,NAG,NGEN
C4.60,"Beautiful movie and I don't care about the social impact. If you think like
that movie like joker martin scoresee and others movies will be bad",CAG,NGEN
C33.187,I love hot boys😗😚🍌🍌,NAG,NGEN
C32.63,"Very Efficient concept....Efficient direction...best of luck to all team
Rajesh jha production....👍",NAG,NGEN
C26.160,well done,NAG,NGEN
C7.1315,Chu feminist 😂,NAG,NGEN
C9.59,"Rajdeep always support communist gang . Now india seeing a true face of left
liberal gang like arundhti roy Or irfan habib.",OAG,NGEN
C4.1162,Please joker review🙏🙏🙏🙏🙏,NAG,NGEN
C7.608,"Well said sir ji about
[#feminist](http://www.youtube.com/results?search_query=%23feminist) , you are
a true youtube , and a explainer 🙏🙏 .",NAG,NGEN
C33.463,Butifull video,NAG,NGEN
C10.1244,"Arundhuti Roy's gesturing is of a prostitute,which it means she is really a
prostitute. Does the face of her not look like that of a prostitute, warming
bed with so many new for being sexually molested most frequently of her own
choice? Others also are of the same habits with other male counter parts.",OAG,GEN
C68.914.1,"Suprerbacha,chankirchala,gudmarani this is not tanuki mandal fault this her
education problem",OAG,NGEN
C7.27,"I'm not a liberal or a feminist...I do none of the things mentioned by the
chap in the video...but, sorry to say, Kabir Singh, is an absolute bore  
Really not sure what traditions Kabir Singh is promoting. I don't know what
this chap is going on about",NAG,NGEN
C33.663.1,Thankew,NAG,NGEN
C10.673.2,"@Beant Singh how is telling people to lie and forge fake details is telling
the truth.",NAG,NGEN
C7.425,"He was not Womanizer. He was destroyed inside & very angry . When that girl
having fiance & having sex with another boy then feminists don't have problem
.",OAG,GEN
C7.422,"@pratikborade sir @zoomtv is one of the best example of feminism. Not just
controversies like kabir singh or nana patekar and tanushree datta but many
more other issues which had no point debating, they are just liberals.",NAG,NGEN
C63.157.1,apymvideo,NAG,NGEN
C10.131,can these things be done in any other country,NAG,NGEN
C7.2224,I am ur hater.... but in this video i agree with you,NAG,NGEN
C7.2290,Thank you bro one's again💓 best reviewer of India 😊💓,NAG,NGEN
C10.274,GODI media king ...,NAG,NGEN
C10.423,Arundhati Roy must be killed,OAG,NGEN
C10.519,"I can’t think of the the worst word for her. Because even the worst word is
not enough for her.",NAG,NGEN
C4.1744.3,"We all knew that the movie was a little over the top. The main issue was the
selective outrage from the Feminist brigade. They critise certain movies that
potray male lead characters as Dominant and vile. But at the same time they
encourage toxic female behaviours in movies . Who treat Their male
counterparts as DOG SHIT  
  
We somehow had to defend Kabir Singh  
There was no other way around",CAG,NGEN
C4.2023,Waiting for the joker's review,NAG,NGEN
C4.275,Be happy and healthy.,NAG,NGEN
C4.960.2,So then why he signed the movie???,CAG,NGEN
C33.223.1,Abhishek kumar hiii,NAG,NGEN
C4.2212,U r inspiration i work everyday because of u,NAG,NGEN
C4.1557,I was waiting for this video since a long time 😀😀,NAG,NGEN
C4.304,"I did not see the movie till now. Did not like the trailer, it was showing
unrealistic illogical thing . 😅.",NAG,NGEN
C4.1974,Agree!,NAG,NGEN
C4.794,"Is anyone out there in the Bollywood daring to make a path breaking
psychological or sci fi thriller without imposing any propoganda or portraying
all men as stupid lovers like they have nothing to achieve more than their
soulmate that too without imitating a Hollywood movie?",CAG,NGEN
C7.2027,"Sir i respect u very much. But i am here for kabir singh review not for
liberals people review. Plz review the movie. Thank u.",CAG,NGEN
C4.2167,"Women protesting against **Kabir Singh** were the same ones who praised
**Veere Di Wedding** because of its toxic pseudo feminist attitude, being so
called independent in life and treating your man as a dog after your marriage.  
Pseudo Feminists are hypocrites  
[#FeminsimSucks](http://www.youtube.com/results?search_query=%23FeminsimSucks)",OAG,NGEN
C4.961,Such videos circulating are super necessary. Pros of internet.,NAG,NGEN
C7.1314,"Heroin is pregnant, pregnancy is good news. As we always refer, yar good news
hai main baap banne wala hun. Our youngsters give up and in depression they
get in to drugs destroying their life. While at the other end a good news is
waiting. This positive message this film gives to our youth.",NAG,NGEN
C7.918,"Yes finally found a very good review for Kabir Singh I want this video to get
million views",NAG,NGEN
C59.1629,Attitude and attitude,CAG,NGEN
C59.1238,Nice topic,NAG,NGEN
C26.329,"s this is what happen, if 498a is not controlled. Man this nation is going in
path of falling in pit of shit. The young Man Lifes are in risk because of
498a. Beware before getting married. marry ""good women"" not ""Devil"" because
Devil will able to change face anything anywhere.",CAG,NGEN
